,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
1225,Cuckoo,0,0,10000,True,28786.0,28786.0,0.447447,0.078133,0.034563
1226,Cuckoo,0,0,10000,True,14412.0,28786.0,0.364727,0.164097,0.035318
1227,Cuckoo,0,0,10000,True,28786.0,28786.0,0.442542,0.090552,0.039268
1228,Cuckoo,0,0,10000,True,14412.0,28786.0,0.365908,0.13223,0.034089
1229,Cuckoo,0,0,10000,True,28786.0,28786.0,0.447482,0.090643,0.034431
1230,Cuckoo,0,0,10000,True,14412.0,28786.0,0.478051,27.817,0.041794
1231,Cuckoo,0,0,10000,True,28786.0,28786.0,0.56693,0.080086,0.035045
1232,Cuckoo,0,0,10000,True,14412.0,28786.0,0.481887,0.131222,0.038332
1233,Cuckoo,0,0,10000,True,28786.0,28786.0,0.567887,0.082244,0.034137
1234,Cuckoo,0,0,10000,True,14412.0,28786.0,0.365536,0.099049,0.034278
1235,Cuckoo,0,0,10000,True,28786.0,28786.0,0.447522,0.058458,0.034428
1236,Cuckoo,0,0,10000,True,14412.0,28786.0,0.364302,0.13822,0.03533
1237,Cuckoo,0,0,10000,True,28786.0,28786.0,0.444113,0.090836,0.038071
1238,Cuckoo,0,0,10000,True,14412.0,28786.0,0.365768,0.118886,0.034251
1239,Cuckoo,0,0,10000,True,28786.0,28786.0,0.446975,0.073931,0.034916
1240,IBLT,300,300,10000,True,4505.0,24609.0,0.27166,0.134605,0.01846
1241,IBLT,300,300,10000,True,24609.0,4505.0,0.441964,0.084296,4.3e-05
1242,IBLT,300,300,10000,True,4505.0,24609.0,0.275663,27.8432,0.018643
1243,IBLT,300,300,10000,True,24609.0,4505.0,0.386813,0.087167,4.9e-05
1244,IBLT,300,300,10000,True,4505.0,24609.0,0.278822,0.117163,0.018433
1245,IBLT,300,300,10000,True,24609.0,4505.0,0.386807,0.072783,4.2e-05
1246,IBLT,300,300,10000,True,4505.0,24609.0,0.275938,27.6316,0.018479
