,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
240,IBLT,800,800,10000,True,11995.0,65514.0,0.837006,0.0,0.048368
241,IBLT,800,800,10000,True,65514.0,11995.0,1.21169,0.074518,0.000126
242,IBLT,800,800,10000,True,11995.0,65514.0,0.903506,0.0,0.0483
243,IBLT,800,800,10000,True,65514.0,11995.0,1.06646,0.075578,0.000118
244,IBLT,800,800,10000,True,11995.0,65514.0,1.35359,0.0,0.048203
245,IBLT,800,800,10000,True,65514.0,11995.0,1.51768,0.067209,0.000116
246,IBLT,800,800,10000,True,11995.0,65514.0,2.55787,0.0,0.049344
247,IBLT,800,800,10000,True,65514.0,11995.0,2.71771,0.094296,0.00012
248,IBLT,800,800,10000,True,11995.0,65514.0,6.00543,0.0,0.048201
249,IBLT,800,800,10000,True,65514.0,11995.0,6.15317,0.094277,0.000117
250,IBLT,800,800,10000,True,11995.0,65514.0,1.47723,0.0,0.048524
251,IBLT,800,800,10000,True,65514.0,11995.0,1.63588,0.072326,0.000117
252,IBLT,800,800,10000,True,11995.0,65514.0,1.7952,0.0,0.048502
253,IBLT,800,800,10000,True,65514.0,11995.0,1.95765,0.060627,0.000116
254,IBLT,800,800,10000,True,11995.0,65514.0,1.22489,0.0,0.048208
255,IBLT,800,800,10000,True,65514.0,11995.0,1.39319,0.073281,0.000112
256,IBLT,800,800,10000,True,11995.0,65514.0,0.900681,0.0,0.04836
257,IBLT,800,800,10000,True,65514.0,11995.0,1.08093,0.094134,0.000125
258,IBLT,800,800,10000,True,11995.0,65514.0,1.25566,0.0,0.048538
259,IBLT,800,800,10000,True,65514.0,11995.0,1.43303,0.093438,0.000116
260,IBLT,700,700,10000,True,10488.0,57219.0,0.508433,0.0,0.041849
261,IBLT,700,700,10000,True,57219.0,10488.0,0.759074,0.061106,0.0001
262,IBLT,700,700,10000,True,10488.0,57219.0,0.698921,0.0,0.041708
263,IBLT,700,700,10000,True,57219.0,10488.0,0.834673,0.075005,9.8e-05
