,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
102,CPI,300,300,10000,True,2409.0,2462.0,0.858499,0.0,0.769345
103,CPI,300,300,10000,True,2462.0,2409.0,0.692603,1.14073,0.00105
104,CPI,300,300,10000,True,2409.0,2462.0,1.06728,0.0,0.764598
105,CPI,300,300,10000,True,2462.0,2409.0,0.540252,1.52386,0.001128
106,CPI,300,300,10000,True,2408.0,2462.0,0.778521,0.0,0.747531
107,CPI,300,300,10000,True,2462.0,2408.0,0.502694,1.21184,0.001054
108,CPI,300,300,10000,True,2409.0,2462.0,1.01975,0.0,0.785972
109,CPI,300,300,10000,True,2462.0,2409.0,1.41698,1.30333,0.001078
110,CPI,300,300,10000,True,2409.0,2462.0,0.500752,0.0,0.770688
111,CPI,300,300,10000,True,2462.0,2409.0,2.01435,1.0579,0.001065
112,CPI,300,300,10000,True,2408.0,2462.0,0.501715,0.0,0.766227
113,CPI,300,300,10000,True,2462.0,2408.0,1.61137,1.0884,0.001045
114,CPI,300,300,10000,True,2408.0,2462.0,0.500556,0.0,0.755799
115,CPI,300,300,10000,True,2462.0,2408.0,18.7759,1.01663,0.001079
116,CPI,300,300,10000,True,2409.0,2462.0,0.495423,0.0,0.757601
117,CPI,300,300,10000,True,2462.0,2409.0,0.425869,1.0546,0.001092
118,CPI,300,300,10000,True,2409.0,2462.0,37.5126,0.0,0.755505
119,CPI,300,300,10000,True,2462.0,2409.0,37.4265,1.03249,0.001088
120,CPI,500,500,10000,True,4009.0,4062.0,1.16416,0.0,2.67273
121,CPI,500,500,10000,True,4062.0,4009.0,0.466124,3.53669,0.001714
122,CPI,500,500,10000,True,4009.0,4062.0,1.23184,0.0,2.60243
123,CPI,500,500,10000,True,4062.0,4009.0,0.948702,3.07812,0.001843
124,CPI,500,500,10000,True,4009.0,4062.0,0.511789,0.0,2.64412
125,CPI,500,500,10000,True,4062.0,4009.0,0.390388,66.7517,0.001733
126,CPI,500,500,10000,True,4009.0,4062.0,0.502164,0.0,2.61015
127,CPI,500,500,10000,True,4062.0,4009.0,0.430359,2.85657,0.001844
128,CPI,500,500,10000,True,4009.0,4062.0,156.224,0.0,2.667
129,CPI,500,500,10000,True,4062.0,4009.0,0.560291,158.55,0.001756
130,CPI,500,500,10000,True,4009.0,4062.0,0.724188,0.0,2.60626
131,CPI,500,500,10000,True,4062.0,4009.0,0.482866,3.02752,0.001843
132,CPI,500,500,10000,True,4009.0,4062.0,0.524039,0.0,2.64486
133,CPI,500,500,10000,True,4062.0,4009.0,0.39702,2.96965,0.001821
134,CPI,500,500,10000,True,4009.0,4062.0,0.54328,0.0,2.62672
135,CPI,500,500,10000,True,4062.0,4009.0,0.385531,2.97154,0.001736
136,CPI,500,500,10000,True,4009.0,4062.0,1.18291,0.0,2.75646
