,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
153,CPI,90,90,10000,True,782.0,729.0,0.378655,0.35059,0.000355
154,CPI,90,90,10000,True,729.0,782.0,0.49051,0.0,0.17896
155,CPI,90,90,10000,True,782.0,729.0,0.378532,0.337901,0.000348
156,CPI,90,90,10000,True,729.0,782.0,0.490568,0.0,27.5019
157,CPI,90,90,10000,True,782.0,729.0,0.378373,0.357233,0.000351
158,CPI,90,90,10000,True,729.0,782.0,0.490784,0.0,27.4888
159,CPI,90,90,10000,True,782.0,729.0,0.37835,0.344306,0.000348
160,CPI,90,90,10000,True,729.0,782.0,0.49057,0.0,0.210217
161,CPI,90,90,10000,True,782.0,729.0,0.37847,0.375236,0.000339
162,CPI,90,90,10000,True,729.0,782.0,0.490718,0.0,0.194314
163,CPI,90,90,10000,True,782.0,729.0,0.378583,0.352154,0.000346
164,CPI,90,90,10000,True,729.0,782.0,0.490649,0.0,0.193028
165,CPI,90,90,10000,True,782.0,729.0,0.378432,0.361605,0.000361
166,CPI,90,90,10000,True,729.0,782.0,0.49044,0.0,27.451
167,CPI,90,90,10000,True,782.0,729.0,0.37829,0.339974,0.000351
168,CPI,90,90,10000,True,729.0,782.0,0.490554,0.0,24.494
169,CPI,90,90,10000,True,782.0,729.0,0.378337,0.350038,0.00037
170,CPI,90,90,10000,True,729.0,782.0,0.490653,0.0,0.188719
171,CPI,90,90,10000,True,782.0,729.0,0.378753,0.356019,0.000362
172,CPI,90,90,10000,True,729.0,782.0,0.490647,0.0,0.204239
173,CPI,90,90,10000,True,782.0,729.0,0.378594,0.348089,0.000357
174,CPI,90,90,10000,True,729.0,782.0,0.490654,0.0,0.197937
175,CPI,90,90,10000,True,782.0,729.0,0.378614,0.366392,0.00035
176,CPI,90,90,10000,True,729.0,782.0,0.490604,0.0,27.4665
177,CPI,90,90,10000,True,782.0,729.0,0.378433,0.357643,0.000354
178,CPI,90,90,10000,True,729.0,782.0,0.490414,0.0,27.5032
179,CPI,90,90,10000,True,782.0,729.0,0.377548,0.36427,0.000355
